"","End.Date","State","YearQuarter","YearMonth","Latino","Indigenous","Asian","Black","Pacific Islander","White","More than one race"
"150",2021-06-30,"Iowa","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",89.3394705665288,483.091787439613,85.2365606463967,135.96837944664,253.217978476472,211.946021271646,NA
"151",2021-09-30,"Iowa","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",101.477985589155,525.099768956102,89.9070571201719,162.845849802372,295.420974889217,233.151843410525,NA
"152",2021-12-31,"Iowa","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",122.356231428072,609.115731989078,107.421418896829,191.304347826087,295.420974889217,284.763897293509,NA
"153",2022-03-31,"Iowa","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",137.407990056128,651.123713505566,120.26528419971,233.201581027668,316.52247309559,326.689341063672,NA
"154",2020-06-30,"Kansas","2020, Quarter 2","6/2020",12.146710173974,NA,NA,34.6910700400742,NA,8.09008238172025,NA
"155",2020-09-30,"Kansas","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",33.9555761681546,65.1494093120222,16.5018317033191,64.5971649022071,NA,25.184380747615,NA
"156",2020-12-31,"Kansas","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",84.474848028092,178.075052119527,49.5054951099572,126.801842215444,NA,129.761264868383,NA
"157",2021-03-31,"Kansas","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",109.044329970903,243.22446143155,79.2087921759315,168.67037502243,NA,180.404266444349,NA
"158",2021-06-30,"Kansas","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",115.669808247616,251.911049339819,82.5091585165953,177.044081583827,NA,188.037282024842,NA
"159",2021-09-30,"Kansas","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",133.889873508577,295.343988881167,92.4102575385868,227.884442849453,337.837837837838,225.471053045345,NA
"160",2021-12-31,"Kansas","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",165.084833728101,360.49339819319,112.21245558257,264.369878581255,405.405405405405,271.269146528303,NA
"161",2022-03-31,"Kansas","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",196.003732352763,386.553161917999,130.914531512998,327.172677791734,439.189189189189,330.413590607094,NA
"162",2020-06-30,"Kentucky","2020, Quarter 2","6/2020",13.3871048712328,0,16.4248562825075,26.4371133909375,0,13.6904279936758,NA
"163",2020-09-30,"Kentucky","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",27.3320057787669,NA,23.268546400219,45.3207658130357,0,31.8289133316003,NA
"164",2020-12-31,"Kentucky","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",51.3172353397257,NA,31.4809745414728,118.697243796046,NA,107.872049366511,NA
"165",2021-03-31,"Kentucky","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",64.1465441746571,NA,46.537092800438,168.873805946192,NA,168.679923120523,NA
"166",2021-06-30,"Kentucky","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",67.4933203924653,NA,52.0120448946072,181.822596178488,NA,183.568929440493,NA
"167",2021-09-30,"Kentucky","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",90.9207539171227,NA,69.805639200657,229.301493696907,NA,254.31168576579,NA
"168",2021-12-31,"Kentucky","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",114.34818744178,108.754758020663,84.8617574596222,268.68739732014,297.796307325789,319.381171346627,NA
"169",2022-03-31,"Kentucky","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",129.408680421917,108.754758020663,99.9178757185875,316.166294838558,297.796307325789,397.208857334021,NA
"170",2020-06-30,"Louisiana","2020, Quarter 2","6/2020",32.4580222772865,33.2115576220525,22.6002141072915,110.321988588756,0,50.1360412226381,NA
"171",2020-09-30,"Louisiana","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",58.1869423751356,59.7808037196945,39.2530034495064,160.661798933355,NA,95.5324862292513,NA
"172",2020-12-31,"Louisiana","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",73.2284648938781,76.3865825307207,51.1478529796598,196.17231243932,NA,142.521139339685,NA
"173",2021-03-31,"Louisiana","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",99.3532145316941,106.276984390568,84.4534316640895,243.386665602681,NA,196.989467728534,NA
"174",2021-06-30,"Louisiana","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",105.290657631198,109.598140152773,86.8324015701201,255.223503438003,NA,207.505446832839,NA
"175",2021-09-30,"Louisiana","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",142.894463928054,205.911657256725,118.948495301534,317.466650706885,NA,290.929745853964,NA
"176",2021-12-31,"Louisiana","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",155.561009206995,249.086682165394,122.51695016058,331.830453922781,NA,309.962186908939,NA
"177",2022-03-31,"Louisiana","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",170.998361265705,282.298239787446,133.222314737719,362.952027557222,NA,357.543289546376,NA
"178",2020-06-30,"Maine","2020, Quarter 2","6/2020",NA,0,0,NA,0,8.2257267189972,NA
"179",2020-09-30,"Maine","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",NA,0,0,NA,0,11.6597679706174,NA
"180",2020-12-31,"Maine","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",NA,NA,0,NA,0,35.3786110341336,NA
"181",2021-03-31,"Maine","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",NA,NA,NA,48.8584880518788,0,64.2884466873082,NA
"182",2021-06-30,"Maine","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",NA,NA,NA,53.3001687838678,0,74.9898775644502,NA
"183",2021-09-30,"Maine","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",NA,NA,NA,53.3001687838678,0,90.163548211144,NA
"184",2021-12-31,"Maine","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",NA,NA,NA,75.5085724438127,0,145.986683906086,NA
"185",2022-03-31,"Maine","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",51.4525449220296,159.1994541733,NA,79.9502531758017,0,188.153516019004,NA
"186",2020-06-30,"Maryland","2020, Quarter 2","6/2020",60.2044199823665,NA,34.6566776781501,80.8679756232979,0,50.2921144765918,NA
"187",2020-09-30,"Maryland","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",75.9431389117669,NA,41.2930627654554,99.2470609922292,0,61.1642824602582,NA
"188",2020-12-31,"Maryland","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",99.6276188540685,NA,57.5153374233129,137.925434679085,NA,109.788886509907,NA
"189",2021-03-31,"Maryland","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",128.660207170438,75.1366120218579,86.0272140946988,185.436741931307,NA,161.948612664675,NA
"190",2021-06-30,"Maryland","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",139.662030111378,88.7978142076503,94.3841434638981,211.002872623612,NA,175.622198165605,NA
"191",2021-09-30,"Maryland","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",144.093319907035,95.6284153005465,99.0541922290388,225.431826211758,NA,190.763192842245,NA
"192",2021-12-31,"Maryland","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",153.872718076759,116.120218579235,106.673745477426,247.925632185674,NA,226.481266187357,NA
"193",2022-03-31,"Maryland","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",168.84742152415,129.781420765027,127.566068900425,292.035437071109,NA,278.741042967742,NA
"194",2020-06-30,"Massachusetts","2020, Quarter 2","6/2020",60.4086808657809,NA,46.1746392234734,131.318991470146,NA,127.709482824915,NA
"195",2020-09-30,"Massachusetts","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",64.4436118396403,NA,46.9673368925459,138.374937280482,NA,134.618255362215,NA
"196",2020-12-31,"Massachusetts","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",87.7309277459146,NA,63.0194646912641,159.738773206222,NA,167.825599551917,NA
"197",2021-03-31,"Massachusetts","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",119.779808052569,96.0768614891913,85.8095226770986,195.606497742097,NA,215.035545223468,NA
"198",2021-06-30,"Massachusetts","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",128.887223679281,96.0768614891913,91.3584063606061,207.170408931259,NA,222.705105212792,NA
"199",2021-09-30,"Massachusetts","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",134.881978269015,96.0768614891913,93.3401505332874,218.342323130958,NA,231.978487398276,NA
"200",2021-12-31,"Massachusetts","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",147.217338674813,112.08967173739,104.041569065766,237.158178625188,NA,257.207844253238,NA
"201",2022-03-31,"Massachusetts","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",168.775398449434,168.134507606085,116.724731770926,267.145948319117,NA,296.275308005828,NA
"202",2020-06-30,"Michigan","2020, Quarter 2","6/2020",23.6116619474087,NA,26.6645894252433,176.15384783781,0,40.0532517004787,NA
"203",2020-09-30,"Michigan","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",32.2815690687229,24.6626501779234,29.6606107089785,185.421262367803,0,46.3157809677022,NA
"204",2020-12-31,"Michigan","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",75.4466385663294,82.7960398830286,52.430372465366,227.963803084225,NA,112.994882907537,NA
"205",2021-03-31,"Michigan","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",98.873834404774,107.458690060952,62.9164469584392,257.517369105067,NA,145.182936560579,NA
"206",2021-06-30,"Michigan","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",129.679674601784,139.167811718282,71.3053065528977,311.881336229826,NA,177.573007286756,NA
"207",2021-09-30,"Michigan","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",137.427251178277,155.022372546947,72.2041129380183,326.767576892176,348.189415041783,192.818562406104,NA
"208",2021-12-31,"Michigan","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",189.077761688234,236.056794560124,80.2933704041034,390.909760922597,348.189415041783,271.160783368338,NA
"209",2022-03-31,"Michigan","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",215.27194916114,287.143712785823,90.479842768803,445.054812743498,383.008356545961,318.45971409197,NA
"210",2020-06-30,"Minnesota","2020, Quarter 2","6/2020",18.9625908494619,36.9431243807829,21.5586209219679,34.5974448398037,0,27.02282494947,NA
"211",2020-09-30,"Minnesota","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",27.9775930565831,48.6977548655774,34.3590520943863,52.0224353065662,0,37.4179499508482,NA
"212",2020-12-31,"Minnesota","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",53.1574268075079,127.621702406341,73.7709059673589,77.2760446786857,NA,113.288862298569,NA
"213",2021-03-31,"Minnesota","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",65.2810504653606,162.885593860724,96.0032337931383,89.3977771773031,NA,138.714168037871,NA
"214",2021-06-30,"Minnesota","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",71.1874312217504,181.357156051116,105.771983898405,103.53979842569,NA,150.189306026405,NA
"215",2021-09-30,"Minnesota","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",81.4458820091642,209.904115799903,114.86702709986,113.388706080817,NA,161.416941038716,NA
"216",2021-12-31,"Minnesota","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",104.138818599504,320.733488942251,142.152156704226,138.642315452936,NA,212.58255630524,NA
"217",2022-03-31,"Minnesota","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",115.951580112283,389.582038924619,165.058191433817,160.865491700401,NA,244.082935097295,NA
"218",2020-06-30,"Mississippi","2020, Quarter 2","6/2020",15.001500150015,450.299079239196,NA,52.3151710400472,0,27.1356928407297,NA
"219",2020-09-30,"Mississippi","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",36.003600360036,530.94966059547,37.2358581313805,133.484585901151,NA,86.6185692002099,NA
"220",2020-12-31,"Mississippi","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",46.004600460046,625.042005511123,77.5747044403761,201.889818137364,NA,163.832494303302,NA
"221",2021-03-31,"Mississippi","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",64.006400640064,786.343168223671,102.398609861296,273.80070616492,NA,243.92172460806,NA
"222",2021-06-30,"Mississippi","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",71.007100710071,793.06405000336,114.810562571757,289.890767361086,NA,258.178446232991,NA
"223",2021-09-30,"Mississippi","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",125.012501250125,860.272867800255,155.149408880752,367.01519477064,NA,350.847136795041,NA
"224",2021-12-31,"Mississippi","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",138.013801380138,900.598158478392,164.458373413597,390.206456159527,NA,380.97793922084,NA
"225",2022-03-31,"Mississippi","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",152.015201520152,961.086094495598,189.282278834518,443.330624689884,NA,462.145408976224,NA
"226",2020-06-30,"Missouri","2020, Quarter 2","6/2020",10.1422817236083,NA,12.6957573766084,54.9054499994369,NA,13.382548168938,NA
"227",2020-09-30,"Missouri","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",25.7179286562926,NA,21.6574684659791,83.4844406401694,NA,37.3270151235147,NA
"228",2020-12-31,"Missouri","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",61.9403633834652,112.629523952545,57.5043128234618,144.443568460057,114.916111238796,138.10789710344,NA
"229",2021-03-31,"Missouri","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",85.8471703033991,157.681333533564,73.934116487308,188.64949486986,149.390944610434,184.802695945211,NA
"230",2021-06-30,"Missouri","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",90.9183111652033,172.698603393903,78.4149720319933,205.825045895325,172.374166858194,196.311687370498,NA
"231",2021-09-30,"Missouri","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",126.416297197832,236.522000300345,91.8575386660493,251.720370766649,344.748333716387,251.941910681991,NA
"232",2021-12-31,"Missouri","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",152.858674548668,277.819492416279,102.312868270315,286.634605638086,402.206389335785,292.048378117516,NA
"233",2022-03-31,"Missouri","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",171.694340606798,352.905841717976,122.476718221399,341.399272432396,471.156056079062,352.228667806448,NA
"234",2020-06-30,"Montana","2020, Quarter 2","6/2020",NA,NA,0,0,0,NA,NA
"235",2020-09-30,"Montana","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",NA,100.055415306939,NA,NA,0,13.5000718203821,NA
"236",2020-12-31,"Montana","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",71.1743772241993,392.525090819531,NA,NA,NA,103.464550431408,NA
"237",2021-03-31,"Montana","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",88.9679715302491,443.322455513823,NA,171.556013038257,NA,132.300703839744,NA
"238",2021-06-30,"Montana","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",100.08896797153,447.940397758759,NA,188.711614342083,NA,141.912754975856,NA
"239",2021-09-30,"Montana","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",140.124555160142,501.816390616341,116.234017822549,240.17841825356,NA,188.785004336223,NA
"240",2021-12-31,"Montana","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",193.505338078292,606.489748168216,193.723363037582,291.645222165037,NA,273.45745479366,NA
"241",2022-03-31,"Montana","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",213.523131672598,663.444369189089,213.095699341341,291.645222165037,NA,313.525667956554,NA
"242",2020-06-30,"Nebraska","2020, Quarter 2","6/2020",30.5861909996808,NA,23.1718384922857,19.8077604720502,NA,11.7391209189145,NA
"243",2020-09-30,"Nebraska","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",42.9979786517252,NA,23.1718384922857,37.5304935259899,0,26.1311505200696,NA
"244",2020-12-31,"Nebraska","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",82.0064541295791,98.9119683481701,34.7577577384286,85.4861241425325,0,128.666071088668,NA
"245",2021-03-31,"Nebraska","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",92.2018511294727,123.639960435213,46.3436769845714,107.378912032693,0,160.832588860834,NA
"246",2021-06-30,"Nebraska","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",98.851023085925,129.821958456973,48.2746635255952,118.846562832301,0,169.255573926948,NA
"247",2021-09-30,"Nebraska","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",108.159863824958,160.731948565776,52.1366366076428,140.739350722462,NA,190.876779687209,NA
"248",2021-12-31,"Nebraska","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",124.561154650874,228.733926805143,63.7225558537857,173.057275703175,NA,242.27688540562,NA
"249",2022-03-31,"Nebraska","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",135.643107911628,296.73590504451,71.4465020178809,201.205145847668,NA,285.917233228477,NA
"250",2020-06-30,"Nevada","2020, Quarter 2","6/2020",11.7879382355295,NA,26.9756881610449,24.9992398879764,NA,15.7339060295824,NA
"251",2020-09-30,"Nevada","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",50.7205782794801,49.5181503066316,74.5578047784434,65.5385478144246,47.0854129390715,45.3862673930262,NA
"252",2020-12-31,"Nevada","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",102.522618782403,179.027158800899,140.873038174345,118.577475684861,127.130614935493,116.928472587367,NA
"253",2021-03-31,"Nevada","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",150.106956613899,232.354397592656,224.42273900647,174.994679215835,268.386853752707,188.06724429377,NA
"254",2021-06-30,"Nevada","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",158.109777067377,255.208928503409,239.783894764843,194.926505613005,310.763725397872,201.985699627631,NA
"255",2021-09-30,"Nevada","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",193.473591773966,308.536167295166,289.988647731232,273.978156069579,536.773707505415,272.519321102127,NA
"256",2021-12-31,"Nevada","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",221.483463361141,411.381556393555,323.333595596968,313.84180886392,626.235992089651,334.715317159237,NA
"257",2022-03-31,"Nevada","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",252.954014063335,521.845122462195,380.282270603618,375.664253451753,687.447028910444,408.341928707924,NA
"258",2020-06-30,"New Hampshire","2020, Quarter 2","6/2020",NA,NA,NA,NA,NA,28.5637819429428,NA
"259",2020-09-30,"New Hampshire","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",19.1414202933858,0,NA,NA,0,32.9015482551949,NA
"260",2020-12-31,"New Hampshire","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",38.2828405867715,0,24.2907112320249,48.5271994953171,0,63.0203784987564,NA
"261",2021-03-31,"New Hampshire","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",52.2038735274157,0,34.0069957248348,58.2326393943805,0,98.4591108233817,NA
"262",2021-06-30,"New Hampshire","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",57.4242608801573,0,36.4360668480373,63.0853593439123,0,105.252216557663,NA
"263",2021-09-30,"New Hampshire","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",60.9045191153184,0,36.4360668480373,72.7907992429757,0,114.091438476969,NA
"264",2021-12-31,"New Hampshire","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",76.5656811735431,NA,43.7232802176448,82.4962391420391,0,157.632790894292,NA
"265",2022-03-31,"New Hampshire","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",93.9669723493483,NA,51.0104935872522,101.907118940166,0,190.452494502086,NA
"266",2020-06-30,"New Jersey","2020, Quarter 2","6/2020",155.175136131642,73.4106592277199,95.2727223759603,220.575543437249,NA,156.743923440513,NA
"267",2020-09-30,"New Jersey","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",162.10974173395,73.4106592277199,99.0881199740553,229.509590222163,NA,164.488476438238,NA
"268",2020-12-31,"New Jersey","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",203.237287267637,102.774922918808,121.756070409796,269.582693276826,NA,209.29029915626,NA
"269",2021-03-31,"New Jersey","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",252.259614563952,117.457054764352,154.972473028506,329.258656267321,NA,272.724850188701,NA
"270",2021-06-30,"New Jersey","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",272.743372650769,132.139186609896,166.194230669961,361.698787311572,NA,290.337462651269,NA
"271",2021-09-30,"New Jersey","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",280.104723213219,146.82131845544,170.234063420885,377.658637878797,NA,304.931364939992,NA
"272",2021-12-31,"New Jersey","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",292.000238977178,161.503450300984,178.425946499148,404.460778233539,NA,330.184436946015,NA
"273",2022-03-31,"New Jersey","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",318.618455866036,161.503450300984,192.340925974554,461.70806831163,NA,387.227649886247,NA
"274",2020-06-30,"New Mexico","2020, Quarter 2","6/2020",6.69157206058358,194.304748220234,NA,NA,0,16.2957960757116,NA
"275",2020-09-30,"New Mexico","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",16.4421484917197,266.148520671413,NA,NA,0,25.9429073525328,NA
"276",2020-12-31,"New Mexico","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",104.770899691423,502.906407158252,46.8384074941452,88.8581724835859,NA,102.859064829891,NA
"277",2021-03-31,"New Mexico","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",149.126463064434,692.856987351142,61.4754098360656,120.945845880436,NA,143.794104572079,NA
"278",2021-06-30,"New Mexico","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",159.450602815049,712.995014477609,64.4028103044496,125.882411018413,NA,152.52865126866,NA
"279",2021-09-30,"New Mexico","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",187.5552054695,757.625236757887,79.03981264637,167.843214691218,NA,183.295114259604,NA
"280",2021-12-31,"New Mexico","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",264.699471939371,867.567979448327,117.096018735363,209.804018364022,NA,263.209698214893,NA
"281",2022-03-31,"New Mexico","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",314.408292960849,939.411751899506,137.587822014052,259.169669743792,NA,321.092365875821,NA
"282",2020-06-30,"New York","2020, Quarter 2","6/2020",216.960989547519,34.636832808008,140.737588994562,278.108460505117,0,117.482675721973,NA
"283",2020-09-30,"New York","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",221.481010163093,36.3686744484084,143.666033318806,283.671347507091,0,122.293996308251,NA
"284",2020-12-31,"New York","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",238.598247997216,67.5418239756157,158.135993509189,303.877188682001,0,162.062568029207,NA
"285",2021-03-31,"New York","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",294.978150113362,100.446815143223,219.863006226102,370.093488802267,0,237.032715758362,NA
"286",2021-06-30,"New York","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",312.977995523307,105.642340064425,236.514944540432,397.40546950228,0,252.293623242963,NA
"287",2021-09-30,"New York","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",320.600515496316,112.569706626026,241.223423650002,412.514988391511,0,265.383798197427,NA
"288",2021-12-31,"New York","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",332.208142402581,157.597589276437,249.77907471495,436.094451361167,0,300.594771316147,NA
"289",2022-03-31,"New York","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",363.019170504004,188.770738803644,277.11122174123,488.923933083135,0,347.439367258719,NA
"290",2020-06-30,"North Carolina","2020, Quarter 2","6/2020",13.8725907063144,15.4245610427003,7.32635083256651,21.6827399195172,NA,11.915926551864,NA
"291",2020-09-30,"North Carolina","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",31.1658202169255,43.7029229543176,18.7554581313703,54.9148576328997,NA,34.8544636879172,NA
"292",2020-12-31,"North Carolina","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",47.6989077710262,93.4042863141297,31.94288962999,103.457644758839,NA,86.167138509095,NA
"293",2021-03-31,"North Carolina","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",67.2725631511685,145.676409847725,51.2844558279656,167.709355704021,NA,150.425324387253,NA
"294",2021-06-30,"North Carolina","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",72.6885745913049,165.385571180065,55.3872122942028,183.551030992158,137.98813302056,162.87118414028,NA
"295",2021-09-30,"North Carolina","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",91.5020880149368,244.222216509422,67.1093736263092,225.765998100769,206.98219953084,212.76060979262,NA
"296",2021-12-31,"North Carolina","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",106.229838422325,287.925139463739,75.6079405920864,251.564033556031,220.781012832896,249.855933874027,NA
"297",2022-03-31,"North Carolina","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",119.532322661257,334.19882259184,86.4509398242848,286.875924282102,248.378639437008,297.852740950785,NA
"298",2020-06-30,"North Dakota","2020, Quarter 2","6/2020",NA,33.0091663915903,NA,NA,NA,12.5451035676706,NA
"299",2020-09-30,"North Dakota","Cumulative from 2020, Quarter 2 through 2020, Quarter 3","9/2020",NA,93.949165883757,NA,NA,0,37.0080555246284,NA
"300",2020-12-31,"North Dakota","Cumulative from 2020, Quarter 2 through 2020, Quarter 4","12/2020",84.1928015154704,317.395830688368,NA,39.4415082432752,0,208.71916060712,NA
"301",2021-03-31,"North Dakota","Cumulative from 2020, Quarter 2 through 2021, Quarter 1","3/2021",90.2065730522897,363.100830307493,NA,39.4415082432752,0,229.418581493777,NA
"302",2021-06-30,"North Dakota","Cumulative from 2020, Quarter 2 through 2021, Quarter 2","6/2021",99.2272303575187,398.64916334459,NA,47.3298098919303,0,240.70917470468,NA
"303",2021-09-30,"North Dakota","Cumulative from 2020, Quarter 2 through 2021, Quarter 3","9/2021",114.261659199567,426.579996445167,NA,51.2739607162578,0,258.742761083207,NA
"304",2021-12-31,"North Dakota","Cumulative from 2020, Quarter 2 through 2021, Quarter 4","12/2021",159.364945725712,548.4599954295,NA,59.1622623649128,0,334.79745146221,NA
"305",2022-03-31,"North Dakota","Cumulative from 2020, Quarter 2 through 2022, Quarter 1","3/2022",177.40626033617,639.86999466775,NA,78.8830164865504,0,373.216831138202,NA
"306",2020-06-30,"Ohio","2020, Quarter 2","6/2020",11.0636693683874,NA,11.9972806163936,38.9679931685077,0,24.1230805382088,NA
